460	20	60	-5.932302395	-0.793413085	0.1409595645
460	20	50	-5.9264346475	-0.8023393675	-0.1307341855
460	20	40	-5.9205669	-0.81126565	-0.4024279355
460	20	30	-5.9146991525	-0.8201919325	-0.6741216855
460	20	20	-5.908831405	-0.829118215	-0.9458154355
460	20	170	-5.9968476175	-0.6952239775	3.1295908145
460	20	160	-5.99097987	-0.70415026	2.8578970645
460	20	150	-5.9851121225	-0.7130765425	2.5862033145
460	20	140	-5.979244375	-0.722002825	2.3145095645
460	20	130	-5.9733766275	-0.7309291075	2.0428158145
460	20	120	-5.96750888	-0.73985539	1.7711220645
460	20	110	-5.9616411325	-0.7487816725	1.4994283145
460	20	100	-5.955773385	-0.757707955	1.2277345645
460	20	10	-5.9029636575	-0.8380444975	-1.2175091855
460	20	0	-5.89709591	-0.84697078	-1.4892029355
460	120	20	-5.998523455	1.991081785	-0.953990863
460	120	10	-5.9926557075	1.9821555025	-1.225684613
460	120	0	-5.98678796	1.97322922	-1.497378363
460	100	50	-5.9981882875	1.4538206325	-0.1372745275
460	100	40	-5.99232054	1.44489435	-0.4089682775
460	100	30	-5.9864527925	1.4359680675	-0.6806620275
460	100	20	-5.980585045	1.427041785	-0.9523557775
460	100	10	-5.9747172975	1.4181155025	-1.2240495275
460	100	0	-5.96884955	1.40918922	-1.4957432775
440	80	90	-5.4851583675	0.9309086225	0.961159508
440	80	80	-5.47929062	0.92198234	0.689465758
440	80	70	-5.4734228725	0.9130560575	0.417772008
440	80	60	-5.467555125	0.904129775	0.146078258
440	80	50	-5.4616873775	0.8952034925	-0.125615492
440	80	40	-5.45581963	0.88627721	-0.397309242
440	80	30	-5.4499518825	0.8773509275	-0.669002992
440	80	270	-5.5907778225	1.0915817075	5.851647008
440	80	260	-5.584910075	1.082655425	5.579953258
440	80	250	-5.5790423275	1.0737291425	5.308259508
440	80	240	-5.57317458	1.06480286	5.036565758
440	80	230	-5.5673068325	1.0558765775	4.764872008
440	80	220	-5.561439085	1.046950295	4.493178258
440	80	210	-5.5555713375	1.0380240125	4.221484508
440	80	200	-5.54970359	1.02909773	3.949790758
440	80	20	-5.444084135	0.868424645	-0.940696742
440	80	190	-5.5438358425	1.0201714475	3.678097008
440	80	180	-5.537968095	1.011245165	3.406403258
440	80	170	-5.5321003475	1.0023188825	3.134709508
440	80	160	-5.5262326	0.9933926	2.863015758
440	80	150	-5.5203648525	0.9844663175	2.591322008
440	80	140	-5.514497105	0.975540035	2.319628258
440	80	130	-5.5086293575	0.9666137525	2.047934508
440	80	120	-5.50276161	0.95768747	1.776240758
440	80	110	-5.4968938625	0.9487611875	1.504547008
440	80	100	-5.491026115	0.939834905	1.232853258
440	80	10	-5.4382163875	0.8594983625	-1.212390492
440	80	0	-5.43234864	0.85057208	-1.484084242
440	60	90	-5.4672199575	0.3668686225	0.9627945935
440	60	80	-5.46135221	0.35794234	0.6911008435
440	60	70	-5.4554844625	0.3490160575	0.4194070935
440	60	60	-5.449616715	0.340089775	0.1477133435
440	60	50	-5.4437489675	0.3311634925	-0.1239804065
440	60	40	-5.43788122	0.32223721	-0.3956741565
440	60	30	-5.4320134725	0.3133109275	-0.6673679065
440	60	270	-5.5728394125	0.5275417075	5.8532820935
440	60	260	-5.566971665	0.518615425	5.5815883435
440	60	250	-5.5611039175	0.5096891425	5.3098945935
440	60	240	-5.55523617	0.50076286	5.0382008435
440	60	230	-5.5493684225	0.4918365775	4.7665070935
440	60	220	-5.543500675	0.482910295	4.4948133435
440	60	210	-5.5376329275	0.4739840125	4.2231195935
440	60	200	-5.53176518	0.46505773	3.9514258435
440	60	20	-5.426145725	0.304384645	-0.9390616565
440	60	190	-5.5258974325	0.4561314475	3.6797320935
440	60	180	-5.520029685	0.447205165	3.4080383435
440	60	170	-5.5141619375	0.4382788825	3.1363445935
440	60	160	-5.50829419	0.4293526	2.8646508435
440	60	150	-5.5024264425	0.4204263175	2.5929570935
440	60	140	-5.496558695	0.411500035	2.3212633435
440	60	130	-5.4906909475	0.4025737525	2.0495695935
440	60	120	-5.4848232	0.39364747	1.7778758435
440	60	110	-5.4789554525	0.3847211875	1.5061820935
440	60	100	-5.473087705	0.375794905	1.2344883435
440	60	10	-5.4202779775	0.2954583625	-1.2107554065
440	60	0	-5.41441023	0.28653208	-1.4824491565
440	40	90	-5.4492815475	-0.1971713775	0.964429679
440	40	80	-5.4434138	-0.20609766	0.692735929
440	40	70	-5.4375460525	-0.2150239425	0.421042179
440	40	60	-5.431678305	-0.223950225	0.149348429
440	40	50	-5.4258105575	-0.2328765075	-0.122345321
440	40	40	-5.41994281	-0.24180279	-0.394039071
440	40	30	-5.4140750625	-0.2507290725	-0.665732821
440	40	270	-5.5549010025	-0.0364982925	5.854917179
440	40	260	-5.549033255	-0.045424575	5.583223429
440	40	250	-5.5431655075	-0.0543508575	5.311529679
440	40	240	-5.53729776	-0.06327714	5.039835929
440	40	230	-5.5314300125	-0.0722034225	4.768142179
440	40	220	-5.525562265	-0.081129705	4.496448429
440	40	210	-5.5196945175	-0.0900559875	4.224754679
440	40	200	-5.51382677	-0.09898227	3.953060929
440	40	20	-5.408207315	-0.259655355	-0.937426571
440	40	190	-5.5079590225	-0.1079085525	3.681367179
440	40	180	-5.502091275	-0.116834835	3.409673429
440	40	170	-5.4962235275	-0.1257611175	3.137979679
440	40	160	-5.49035578	-0.1346874	2.866285929
440	40	150	-5.4844880325	-0.1436136825	2.594592179
440	40	140	-5.478620285	-0.152539965	2.322898429
440	40	130	-5.4727525375	-0.1614662475	2.051204679
440	40	120	-5.46688479	-0.17039253	1.779510929
440	40	110	-5.4610170425	-0.1793188125	1.507817179
440	40	100	-5.455149295	-0.188245095	1.236123429
440	40	10	-5.4023395675	-0.2685816375	-1.209120321
440	40	0	-5.39647182	-0.27750792	-1.480814071
440	280	90	-5.6645424675	6.5713086225	0.944808653
440	280	80	-5.65867472	6.56238234	0.673114903
440	280	70	-5.6528069725	6.5534560575	0.401421153
440	280	60	-5.646939225	6.544529775	0.129727403
440	280	50	-5.6410714775	6.5356034925	-0.141966347
440	280	40	-5.63520373	6.52667721	-0.413660097
440	280	30	-5.6293359825	6.5177509275	-0.685353847
440	280	270	-5.7701619225	6.7319817075	5.835296153
440	280	260	-5.764294175	6.723055425	5.563602403
440	280	250	-5.7584264275	6.7141291425	5.291908653
440	280	240	-5.75255868	6.70520286	5.020214903
440	280	230	-5.7466909325	6.6962765775	4.748521153
440	280	220	-5.740823185	6.687350295	4.476827403
440	280	210	-5.7349554375	6.6784240125	4.205133653
440	280	200	-5.72908769	6.66949773	3.933439903
440	280	20	-5.623468235	6.508824645	-0.957047597
440	280	190	-5.7232199425	6.6605714475	3.661746153
440	280	180	-5.717352195	6.651645165	3.390052403
440	280	170	-5.7114844475	6.6427188825	3.118358653
440	280	160	-5.7056167	6.6337926	2.846664903
440	280	150	-5.6997489525	6.6248663175	2.574971153
440	280	140	-5.693881205	6.615940035	2.303277403
440	280	130	-5.6880134575	6.6070137525	2.031583653
440	280	120	-5.68214571	6.59808747	1.759889903
440	280	110	-5.6762779625	6.5891611875	1.488196153
440	280	100	-5.670410215	6.580234905	1.216502403
440	280	10	-5.6176004875	6.4998983625	-1.228741347
440	280	0	-5.61173274	6.49097208	-1.500435097
440	260	90	-5.6466040575	6.0072686225	0.9464437385
440	260	80	-5.64073631	5.99834234	0.6747499885
440	260	70	-5.6348685625	5.9894160575	0.4030562385
440	260	60	-5.629000815	5.980489775	0.1313624885
440	260	50	-5.6231330675	5.9715634925	-0.1403312615
440	260	40	-5.61726532	5.96263721	-0.4120250115
440	260	30	-5.6113975725	5.9537109275	-0.6837187615
440	260	270	-5.7522235125	6.1679417075	5.8369312385
440	260	260	-5.746355765	6.159015425	5.5652374885
440	260	250	-5.7404880175	6.1500891425	5.2935437385
440	260	240	-5.73462027	6.14116286	5.0218499885
440	260	230	-5.7287525225	6.1322365775	4.7501562385
440	260	220	-5.722884775	6.123310295	4.4784624885
440	260	210	-5.7170170275	6.1143840125	4.2067687385
440	260	200	-5.71114928	6.10545773	3.9350749885
440	260	20	-5.605529825	5.944784645	-0.9554125115
440	260	190	-5.7052815325	6.0965314475	3.6633812385
440	260	180	-5.699413785	6.087605165	3.3916874885
440	260	170	-5.6935460375	6.0786788825	3.1199937385
440	260	160	-5.68767829	6.0697526	2.8482999885
440	260	150	-5.6818105425	6.0608263175	2.5766062385
440	260	140	-5.675942795	6.051900035	2.3049124885
440	260	130	-5.6700750475	6.0429737525	2.0332187385
440	260	120	-5.6642073	6.03404747	1.7615249885
440	260	110	-5.6583395525	6.0251211875	1.4898312385
440	260	100	-5.652471805	6.016194905	1.2181374885
440	260	10	-5.5996620775	5.9358583625	-1.2271062615
440	260	0	-5.59379433	5.92693208	-1.4988000115
440	240	90	-5.6286656475	5.4432286225	0.948078824
440	240	80	-5.6227979	5.43430234	0.676385074
440	240	70	-5.6169301525	5.4253760575	0.404691324
440	240	60	-5.611062405	5.416449775	0.132997574
440	240	50	-5.6051946575	5.4075234925	-0.138696176
440	240	40	-5.59932691	5.39859721	-0.410389926
440	240	30	-5.5934591625	5.3896709275	-0.682083676
440	240	270	-5.7342851025	5.6039017075	5.838566324
440	240	260	-5.728417355	5.594975425	5.566872574
440	240	250	-5.7225496075	5.5860491425	5.295178824
440	240	240	-5.71668186	5.57712286	5.023485074
440	240	230	-5.7108141125	5.5681965775	4.751791324
440	240	220	-5.704946365	5.559270295	4.480097574
440	240	210	-5.6990786175	5.5503440125	4.208403824
440	240	200	-5.69321087	5.54141773	3.936710074
440	240	20	-5.587591415	5.380744645	-0.953777426
440	240	190	-5.6873431225	5.5324914475	3.665016324
440	240	180	-5.681475375	5.523565165	3.393322574
440	240	170	-5.6756076275	5.5146388825	3.121628824
440	240	160	-5.66973988	5.5057126	2.849935074
440	240	150	-5.6638721325	5.4967863175	2.578241324
440	240	140	-5.658004385	5.487860035	2.306547574
440	240	130	-5.6521366375	5.4789337525	2.034853824
440	240	120	-5.64626889	5.47000747	1.763160074
440	240	110	-5.6404011425	5.4610811875	1.491466324
440	240	100	-5.634533395	5.452154905	1.219772574
440	240	10	-5.5817236675	5.3718183625	-1.225471176
440	240	0	-5.57585592	5.36289208	-1.497164926
440	220	90	-5.6107272375	4.8791886225	0.9497139095
440	220	80	-5.60485949	4.87026234	0.6780201595
440	220	70	-5.5989917425	4.8613360575	0.4063264095
440	220	60	-5.593123995	4.852409775	0.1346326595
440	220	50	-5.5872562475	4.8434834925	-0.1370610905
440	220	40	-5.5813885	4.83455721	-0.4087548405
440	220	30	-5.5755207525	4.8256309275	-0.6804485905
440	220	270	-5.7163466925	5.0398617075	5.8402014095
440	220	260	-5.710478945	5.030935425	5.5685076595
440	220	250	-5.7046111975	5.0220091425	5.2968139095
440	220	240	-5.69874345	5.01308286	5.0251201595
440	220	230	-5.6928757025	5.0041565775	4.7534264095
440	220	220	-5.687007955	4.995230295	4.4817326595
440	220	210	-5.6811402075	4.9863040125	4.2100389095
440	220	200	-5.67527246	4.97737773	3.9383451595
440	220	20	-5.569653005	4.816704645	-0.9521423405
440	220	190	-5.6694047125	4.9684514475	3.6666514095
440	220	180	-5.663536965	4.959525165	3.3949576595
440	220	170	-5.6576692175	4.9505988825	3.1232639095
440	220	160	-5.65180147	4.9416726	2.8515701595
440	220	150	-5.6459337225	4.9327463175	2.5798764095
440	220	140	-5.640065975	4.923820035	2.3081826595
440	220	130	-5.6341982275	4.9148937525	2.0364889095
440	220	120	-5.62833048	4.90596747	1.7647951595
440	220	110	-5.6224627325	4.8970411875	1.4931014095
440	220	100	-5.616594985	4.888114905	1.2214076595
440	220	10	-5.5637852575	4.8077783625	-1.2238360905
440	220	0	-5.55791751	4.79885208	-1.4955298405
440	200	90	-5.5927888275	4.3151486225	0.951348995
440	200	80	-5.58692108	4.30622234	0.679655245
440	200	70	-5.5810533325	4.2972960575	0.407961495
440	200	60	-5.575185585	4.288369775	0.136267745
440	200	50	-5.5693178375	4.2794434925	-0.135426005
440	200	40	-5.56345009	4.27051721	-0.407119755
440	200	30	-5.5575823425	4.2615909275	-0.678813505
440	200	270	-5.6984082825	4.4758217075	5.841836495
440	200	260	-5.692540535	4.466895425	5.570142745
440	200	250	-5.6866727875	4.4579691425	5.298448995
440	200	240	-5.68080504	4.44904286	5.026755245
440	200	230	-5.6749372925	4.4401165775	4.755061495
440	200	220	-5.669069545	4.431190295	4.483367745
440	200	210	-5.6632017975	4.4222640125	4.211673995
440	200	200	-5.65733405	4.41333773	3.939980245
440	200	20	-5.551714595	4.252664645	-0.950507255
440	200	190	-5.6514663025	4.4044114475	3.668286495
440	200	180	-5.645598555	4.395485165	3.396592745
440	200	170	-5.6397308075	4.3865588825	3.124898995
440	200	160	-5.63386306	4.3776326	2.853205245
440	200	150	-5.6279953125	4.3687063175	2.581511495
440	200	140	-5.622127565	4.359780035	2.309817745
440	200	130	-5.6162598175	4.3508537525	2.038123995
440	200	120	-5.61039207	4.34192747	1.766430245
440	200	110	-5.6045243225	4.3330011875	1.494736495
440	200	100	-5.598656575	4.324074905	1.223042745
440	200	10	-5.5458468475	4.2437383625	-1.222201005
440	200	0	-5.5399791	4.23481208	-1.493894755
440	20	90	-5.4313431375	-0.7612113775	0.9660647645
440	20	80	-5.42547539	-0.77013766	0.6943710145
440	20	70	-5.4196076425	-0.7790639425	0.4226772645
440	20	60	-5.413739895	-0.787990225	0.1509835145
440	20	50	-5.4078721475	-0.7969165075	-0.1207102355
440	20	40	-5.4020044	-0.80584279	-0.3924039855
440	20	30	-5.3961366525	-0.8147690725	-0.6640977355
440	20	270	-5.5369625925	-0.6005382925	5.8565522645
440	20	260	-5.531094845	-0.609464575	5.5848585145
440	20	250	-5.5252270975	-0.6183908575	5.3131647645
440	20	240	-5.51935935	-0.62731714	5.0414710145
440	20	230	-5.5134916025	-0.6362434225	4.7697772645
440	20	220	-5.507623855	-0.645169705	4.4980835145
440	20	210	-5.5017561075	-0.6540959875	4.2263897645
440	20	200	-5.49588836	-0.66302227	3.9546960145
440	20	20	-5.390268905	-0.823695355	-0.9357914855
440	20	190	-5.4900206125	-0.6719485525	3.6830022645
440	20	180	-5.484152865	-0.680874835	3.4113085145
440	20	170	-5.4782851175	-0.6898011175	3.1396147645
440	20	160	-5.47241737	-0.6987274	2.8679210145
440	20	150	-5.4665496225	-0.7076536825	2.5962272645
440	20	140	-5.460681875	-0.716579965	2.3245335145
440	20	130	-5.4548141275	-0.7255062475	2.0528397645
440	20	120	-5.44894638	-0.73443253	1.7811460145
440	20	110	-5.4430786325	-0.7433588125	1.5094522645
440	20	100	-5.437210885	-0.752285095	1.2377585145
440	20	10	-5.3844011575	-0.8326216375	-1.2074852355
440	20	0	-5.37853341	-0.84154792	-1.4791789855
440	180	90	-5.5748504175	3.7511086225	0.9529840805
440	180	80	-5.56898267	3.74218234	0.6812903305
440	180	70	-5.5631149225	3.7332560575	0.4095965805
440	180	60	-5.557247175	3.724329775	0.1379028305
440	180	50	-5.5513794275	3.7154034925	-0.1337909195
440	180	40	-5.54551168	3.70647721	-0.4054846695
440	180	30	-5.5396439325	3.6975509275	-0.6771784195
440	180	270	-5.6804698725	3.9117817075	5.8434715805
440	180	260	-5.674602125	3.902855425	5.5717778305
440	180	250	-5.6687343775	3.8939291425	5.3000840805
440	180	240	-5.66286663	3.88500286	5.0283903305
440	180	230	-5.6569988825	3.8760765775	4.7566965805
440	180	220	-5.651131135	3.867150295	4.4850028305
440	180	210	-5.6452633875	3.8582240125	4.2133090805
440	180	200	-5.63939564	3.84929773	3.9416153305
440	180	20	-5.533776185	3.688624645	-0.9488721695
440	180	190	-5.6335278925	3.8403714475	3.6699215805
440	180	180	-5.627660145	3.831445165	3.3982278305
440	180	170	-5.6217923975	3.8225188825	3.1265340805
440	180	160	-5.61592465	3.8135926	2.8548403305
440	180	150	-5.6100569025	3.8046663175	2.5831465805
440	180	140	-5.604189155	3.795740035	2.3114528305
440	180	130	-5.5983214075	3.7868137525	2.0397590805
440	180	120	-5.59245366	3.77788747	1.7680653305
440	180	110	-5.5865859125	3.7689611875	1.4963715805
440	180	100	-5.580718165	3.760034905	1.2246778305
440	180	10	-5.5279084375	3.6796983625	-1.2205659195
440	180	0	-5.52204069	3.67077208	-1.4922596695
440	160	90	-5.5569120075	3.1870686225	0.954619166
440	160	80	-5.55104426	3.17814234	0.682925416
440	160	70	-5.5451765125	3.1692160575	0.411231666
440	160	60	-5.539308765	3.160289775	0.139537916
440	160	50	-5.5334410175	3.1513634925	-0.132155834
440	160	40	-5.52757327	3.14243721	-0.403849584
440	160	30	-5.5217055225	3.1335109275	-0.675543334
440	160	270	-5.6625314625	3.3477417075	5.845106666
440	160	260	-5.656663715	3.338815425	5.573412916
440	160	250	-5.6507959675	3.3298891425	5.301719166
440	160	240	-5.64492822	3.32096286	5.030025416
440	160	230	-5.6390604725	3.3120365775	4.758331666
440	160	220	-5.633192725	3.303110295	4.486637916
440	160	210	-5.6273249775	3.2941840125	4.214944166
440	160	200	-5.62145723	3.28525773	3.943250416
440	160	20	-5.515837775	3.124584645	-0.947237084
440	160	190	-5.6155894825	3.2763314475	3.671556666
440	160	180	-5.609721735	3.267405165	3.399862916
440	160	170	-5.6038539875	3.2584788825	3.128169166
440	160	160	-5.59798624	3.2495526	2.856475416
440	160	150	-5.5921184925	3.2406263175	2.584781666
440	160	140	-5.586250745	3.231700035	2.313087916
440	160	130	-5.5803829975	3.2227737525	2.041394166
440	160	120	-5.57451525	3.21384747	1.769700416
440	160	110	-5.5686475025	3.2049211875	1.498006666
440	160	100	-5.562779755	3.195994905	1.226312916
440	160	10	-5.5099700275	3.1156583625	-1.218930834
440	160	0	-5.50410228	3.10673208	-1.490624584
440	140	90	-5.5389735975	2.6230286225	0.9562542515
440	140	80	-5.53310585	2.61410234	0.6845605015
440	140	70	-5.5272381025	2.6051760575	0.4128667515
440	140	60	-5.521370355	2.596249775	0.1411730015
440	140	50	-5.5155026075	2.5873234925	-0.1305207485
440	140	40	-5.50963486	2.57839721	-0.4022144985
440	140	30	-5.5037671125	2.5694709275	-0.6739082485
440	140	270	-5.6445930525	2.7837017075	5.8467417515
440	140	260	-5.638725305	2.774775425	5.5750480015
440	140	250	-5.6328575575	2.7658491425	5.3033542515
440	140	240	-5.62698981	2.75692286	5.0316605015
440	140	230	-5.6211220625	2.7479965775	4.7599667515
440	140	220	-5.615254315	2.739070295	4.4882730015
440	140	210	-5.6093865675	2.7301440125	4.2165792515
440	140	200	-5.60351882	2.72121773	3.9448855015
440	140	20	-5.497899365	2.560544645	-0.9456019985
440	140	190	-5.5976510725	2.7122914475	3.6731917515
440	140	180	-5.591783325	2.703365165	3.4014980015
440	140	170	-5.5859155775	2.6944388825	3.1298042515
440	140	160	-5.58004783	2.6855126	2.8581105015
440	140	150	-5.5741800825	2.6765863175	2.5864167515
440	140	140	-5.568312335	2.667660035	2.3147230015
440	140	130	-5.5624445875	2.6587337525	2.0430292515
440	140	120	-5.55657684	2.64980747	1.7713355015
440	140	110	-5.5507090925	2.6408811875	1.4996417515
440	140	100	-5.544841345	2.631954905	1.2279480015
440	140	10	-5.4920316175	2.5516183625	-1.2172957485
440	140	0	-5.48616387	2.54269208	-1.4889894985
440	120	90	-5.5210351875	2.0589886225	0.957889337
440	120	80	-5.51516744	2.05006234	0.686195587
440	120	70	-5.5092996925	2.0411360575	0.414501837
440	120	60	-5.503431945	2.032209775	0.142808087
440	120	50	-5.4975641975	2.0232834925	-0.128885663
440	120	40	-5.49169645	2.01435721	-0.400579413
440	120	30	-5.4858287025	2.0054309275	-0.672273163
440	120	270	-5.6266546425	2.2196617075	5.848376837
440	120	260	-5.620786895	2.210735425	5.576683087
440	120	250	-5.6149191475	2.2018091425	5.304989337
440	120	240	-5.6090514	2.19288286	5.033295587
440	120	230	-5.6031836525	2.1839565775	4.761601837
440	120	220	-5.597315905	2.175030295	4.489908087
440	120	210	-5.5914481575	2.1661040125	4.218214337
440	120	200	-5.58558041	2.15717773	3.946520587
440	120	20	-5.479960955	1.996504645	-0.943966913
440	120	190	-5.5797126625	2.1482514475	3.674826837
440	120	180	-5.573844915	2.139325165	3.403133087
440	120	170	-5.5679771675	2.1303988825	3.131439337
440	120	160	-5.56210942	2.1214726	2.859745587
440	120	150	-5.5562416725	2.1125463175	2.588051837
440	120	140	-5.550373925	2.103620035	2.316358087
440	120	130	-5.5445061775	2.0946937525	2.044664337
440	120	120	-5.53863843	2.08576747	1.772970587
440	120	110	-5.5327706825	2.0768411875	1.501276837
440	120	100	-5.526902935	2.067914905	1.229583087
440	120	10	-5.4740932075	1.9875783625	-1.215660663
440	120	0	-5.46822546	1.97865208	-1.487354413
440	100	90	-5.5030967775	1.4949486225	0.9595244225
440	100	80	-5.49722903	1.48602234	0.6878306725
440	100	70	-5.4913612825	1.4770960575	0.4161369225
440	100	60	-5.485493535	1.468169775	0.1444431725
440	100	50	-5.4796257875	1.4592434925	-0.1272505775
440	100	40	-5.47375804	1.45031721	-0.3989443275
440	100	30	-5.4678902925	1.4413909275	-0.6706380775
440	100	270	-5.6087162325	1.6556217075	5.8500119225
440	100	260	-5.602848485	1.646695425	5.5783181725
440	100	250	-5.5969807375	1.6377691425	5.3066244225
440	100	240	-5.59111299	1.62884286	5.0349306725
440	100	230	-5.5852452425	1.6199165775	4.7632369225
440	100	220	-5.579377495	1.610990295	4.4915431725
440	100	210	-5.5735097475	1.6020640125	4.2198494225
440	100	200	-5.567642	1.59313773	3.9481556725
440	100	20	-5.462022545	1.432464645	-0.9423318275
440	100	190	-5.5617742525	1.5842114475	3.6764619225
440	100	180	-5.555906505	1.575285165	3.4047681725
440	100	170	-5.5500387575	1.5663588825	3.1330744225
440	100	160	-5.54417101	1.5574326	2.8613806725
440	100	150	-5.5383032625	1.5485063175	2.5896869225
440	100	140	-5.532435515	1.539580035	2.3179931725
440	100	130	-5.5265677675	1.5306537525	2.0462994225
440	100	120	-5.52070002	1.52172747	1.7746056725
440	100	110	-5.5148322725	1.5128011875	1.5029119225
440	100	100	-5.508964525	1.503874905	1.2312181725
440	100	10	-5.4561547975	1.4235383625	-1.2140255775
440	100	0	-5.45028705	1.41461208	-1.4857193275
420	80	90	-4.9665958675	0.9363314825	0.971183458
420	80	80	-4.96072812	0.9274052	0.699489708
420	80	70	-4.9548603725	0.9184789175	0.427795958
420	80	60	-4.948992625	0.909552635	0.156102208
420	80	50	-4.9431248775	0.9006263525	-0.115591542
420	80	40	-4.93725713	0.89170007	-0.387285292
420	80	30	-4.9313893825	0.8827737875	-0.658979042
420	80	270	-5.0722153225	1.0970045675	5.861670958
420	80	260	-5.066347575	1.088078285	5.589977208
420	80	250	-5.0604798275	1.0791520025	5.318283458
420	80	240	-5.05461208	1.07022572	5.046589708
420	80	230	-5.0487443325	1.0612994375	4.774895958
420	80	220	-5.042876585	1.052373155	4.503202208
420	80	210	-5.0370088375	1.0434468725	4.231508458
420	80	200	-5.03114109	1.03452059	3.959814708
420	80	20	-4.925521635	0.873847505	-0.930672792
420	80	190	-5.0252733425	1.0255943075	3.688120958
420	80	180	-5.019405595	1.016668025	3.416427208
420	80	170	-5.0135378475	1.0077417425	3.144733458
420	80	160	-5.0076701	0.99881546	2.873039708
420	80	150	-5.0018023525	0.9898891775	2.601345958
420	80	140	-4.995934605	0.980962895	2.329652208
420	80	130	-4.9900668575	0.9720366125	2.057958458
420	80	120	-4.98419911	0.96311033	1.786264708
420	80	110	-4.9783313625	0.9541840475	1.514570958
420	80	100	-4.972463615	0.945257765	1.242877208
420	80	10	-4.9196538875	0.8649212225	-1.202366542
420	80	0	-4.91378614	0.85599494	-1.474060292
420	60	90	-4.9486574575	0.3722914825	0.9728185435
420	60	80	-4.94278971	0.3633652	0.7011247935
420	60	70	-4.9369219625	0.3544389175	0.4294310435
420	60	60	-4.931054215	0.345512635	0.1577372935
420	60	50	-4.9251864675	0.3365863525	-0.1139564565
420	60	40	-4.91931872	0.32766007	-0.3856502065
420	60	30	-4.9134509725	0.3187337875	-0.6573439565
420	60	270	-5.0542769125	0.5329645675	5.8633060435
420	60	260	-5.048409165	0.524038285	5.5916122935
420	60	250	-5.0425414175	0.5151120025	5.3199185435
420	60	240	-5.03667367	0.50618572	5.0482247935
420	60	230	-5.0308059225	0.4972594375	4.7765310435
420	60	220	-5.024938175	0.488333155	4.5048372935
420	60	210	-5.0190704275	0.4794068725	4.2331435435
420	60	200	-5.01320268	0.47048059	3.9614497935
420	60	20	-4.907583225	0.309807505	-0.9290377065
420	60	190	-5.0073349325	0.4615543075	3.6897560435
420	60	180	-5.001467185	0.452628025	3.4180622935
420	60	170	-4.9955994375	0.4437017425	3.1463685435
420	60	160	-4.98973169	0.43477546	2.8746747935
420	60	150	-4.9838639425	0.4258491775	2.6029810435
420	60	140	-4.977996195	0.416922895	2.3312872935
420	60	130	-4.9721284475	0.4079966125	2.0595935435
420	60	120	-4.9662607	0.39907033	1.7878997935
420	60	110	-4.9603929525	0.3901440475	1.5162060435
420	60	100	-4.954525205	0.381217765	1.2445122935
420	60	10	-4.9017154775	0.3008812225	-1.2007314565
420	60	0	-4.89584773	0.29195494	-1.4724252065
420	40	90	-4.9307190475	-0.1917485175	0.974453629
420	40	80	-4.9248513	-0.2006748	0.702759879
420	40	70	-4.9189835525	-0.2096010825	0.431066129
420	40	60	-4.913115805	-0.218527365	0.159372379
420	40	50	-4.9072480575	-0.2274536475	-0.112321371
420	40	40	-4.90138031	-0.23637993	-0.384015121
420	40	30	-4.8955125625	-0.2453062125	-0.655708871
420	40	270	-5.0363385025	-0.0310754325	5.864941129
